parkID	NAME	Year	Capacity	Surface	Area_Fair	Cover	LF_Dim	SLF_Dim	LFA_Dim	LC_Dim	LCC_Dim	CF_Dim	RCC_Dim	RC_Dim	RFA_Dim	SRF_Dim	RF_Dim	Backstop	Foul	LF_W	LC_W	CF_W	RC_W	RF_W	Comments
STL06	Sportsman's Park II	1906	15000	N		O	342	333		350	428	390	468	400		331	300	60		10	8	15	8	10	
WAS08	American League Park II	1906	9000	N		O	335	418		410		394		418		373	326			10	10	10	16	10	
BOS05	South End Grounds III	1905	6600	N		O	250	424		430		416		440		347	255	80		10	10	10	6	20	
BOS06	Huntington Avenue Baseball Grounds	1905	12500	N		O	350	360		402		530		412		365	320	60		6	14	14	28	14	Bleachers added in LF
CHI08	West Side Grounds	1905	14200	N		O	340	398		443		442		365		327	316			8	8	8	8	8	
CHI09	South Side Park III	1905	14000	N		O	330	398		397		386		360		358	325			6	6	6	20	8	
CIN06	Palace of the Fans	1905	12000	N		O	360	385		418		400		375		404	450	60		10	20	20	20	4	
CLE05	League Park III	1905	11600	N		O	356	364		390		400	439	315		308	290	75		10	10	20	20	6	
COL04	Neil Park II	1905		N		O																			
DET02	Bennett Park	1905	8500	N		O	345	384		456	480	432		384		374	370			10	10	10	10	10	
NYC10	Polo Grounds IV	1905	16000	N		O	277	381		446		500		450		359	258	65		3	25	3	3	15	
NYC12	Washington Park III	1905	12000	N		O	376	389		455	500	417		340		305	295			12	12	12	20	20	
NYC13	Hilltop Park	1905	15000	N		O	365	365		378		420		424		398	385	91		8		12		12	
PHI09	National League Park	1905	14000	N	92	O	390	400	427	410		408		325		288	272	53	M	12		35		40	
PHI10	Columbia Park	1905	13600	N		O	340	352		392	440	396		323		290	280	72		8	8	8	11	8	
PIT05	Exposition Park III	1905	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1905	15000	N		O	410	424		458	475	441		360		323	312	82	L	8	8	8	15	8	
STL06	Sportsman's Park II	1905	15000	N		O	342	333		350	428	390	468	400		331	300	60		10	8	15	8	10	
WAS08	American League Park II	1905	9000	N		O	326	420		397		409		426		426	354			10	10	10	10	10	
BOS05	South End Grounds III	1904	6600	N		O	250	424		430		416		440		347	255	80		10	10	10	6	20	
BOS06	Huntington Avenue Baseball Grounds	1904	9000	N		O	350	388		433		530		412		365	320	60		6	14	14	28	14	
CHI08	West Side Grounds	1904	13000	N		O	340	398		443		448		365		327	316			8	8	10	8	8	
CHI09	South Side Park III	1904	14000	N		O	330	398		397		386		360		358	325			6	6	6	20	8	
CIN06	Palace of the Fans	1904	12000	N		O	360	385		418		400		375		404	450	60		10	20	20	20	4	
CLE05	League Park III	1904	11200	N		O	353	347		362		409	439	352		286	248	75		10	10	20	20	6	
DET02	Bennett Park	1904	8500	N		O	345	384		456	480	432		384		374	370			10	10	10	10	10	
NWK01	Wiedenmeyer's Park	1904		N		O																			
NYC10	Polo Grounds IV	1904	16000	N		O	277	381		446		500		450		359	258	65		3	25	3	3	15	
NYC12	Washington Park III	1904	12000	N		O	376	389		455	500	417		340		305	295			12	12	12	13	13	
NYC13	Hilltop Park	1904	15000	N		O	365	365		378		420		424		398	385	91		8		12		12	Fences Moved
PHI09	National League Park	1904	14000	N	92	O	390	400	427	410		408		325		288	272	53	M	12		35		40	
PHI10	Columbia Park	1904	10000	N		O	340	352		392	440	396		323		290	280	72		8	8	8	11	8	
PIT05	Exposition Park III	1904	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1904	15000	N		O	410	424		458	475	441		360		323	312	82	L	8	8	8	15	8	
STL06	Sportsman's Park II	1904	15000	N		O	342	333		350	428	390	468	400		331	300	60		10	8	15	8	10	
WAS08	American League Park II	1904	7000	N		O	326	420		397		409		426		426	354			10	10	10	10	10	
BOS05	South End Grounds III	1903	6600	N		O	250	424		430		416		440		347	255	80		10	10	10	6	20	
BOS06	Huntington Avenue Baseball Grounds	1903	9000	N		O	350	388		433		530		412		365	320	60		6	14	14	28	14	
CAN01	Mahaffey Park	1903		N		O																			
CHI08	West Side Grounds	1903	13000	N		O	340	398		443		448		365		327	316			8	8	10	8	8	
CHI09	South Side Park III	1903	14000	N		O	330	398		397		386		360		358	325			6	6	6	20	8	
CIN06	Palace of the Fans	1903	12000	N		O	360	385		418		400		375		404	450	60		10	20	20	20	4	
CLE05	League Park III	1903	11200	N		O	353	347		362		409	439	352		286	248	75		10	10	20	20	6	
COL03	Neil Park I	1903		N		O																			
DET02	Bennett Park	1903	8500	N		O	345	384		456	480	432		384		374	370			10	10	10	10	10	
GRA01	Ramona Park	1903		N		O																			
NYC10	Polo Grounds IV	1903	16000	N		O	277	381		446		500		450		359	258	65		3	25	3	3	15	
NYC12	Washington Park III	1903	12000	N		O	376	389		455	500	417		340		305	295			12	12	12	13	13	
NYC13	Hilltop Park	1903	15000	N		O	365	365		378		380		335		300	290	91		8		12		3	Configuration slightly different for first 6 games
PHI09	National League Park	1903	14000	N	92	O	390	400	427	410		408		325		288	272	53	M	12		35		40	
PHI10	Columbia Park	1903	10000	N		O	340	352		392	440	396		323		290	280	72		8	8	8	11	8	
PIT05	Exposition Park III	1903	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1903	15000	N		O	410	424		458	475	441		360		323	312	82	L	8	8	8	15	8	
STL06	Sportsman's Park II	1903	15000	N		O	342	333		350	428	390	468	400		331	300	60		10	8	15	8	10	
TOL04	Armory Park	1903		N		O																			
WAR01	Rocky Point Park	1903	500	N		O																			
WAS07	American League Park I	1903	7000	N		O	290	315		362		465		397		368	368			14	14	14	14	14	
BAL09	Oriole Park IV	1902		N		O	414	384		384		405		480		386	330	60		10	10	10	10	10	
BOS05	South End Grounds III	1902	6600	N		O	250	424		430		416		440		347	255	80		10	10	10	6	20	
BOS06	Huntington Avenue Baseball Grounds	1902	9000	N		O	350	388		433		530		412		365	320	60		6	14	14	28	14	
CAN01	Mahaffey Park	1902		N		O																			
CHI08	West Side Grounds	1902	13000	N		O	340	398		443		448		365		327	316			8	8	10	8	8	
CHI09	South Side Park III	1902	14000	N		O	330	398		397		386		360		336	300			6	6	6	20	8	
CIN06	Palace of the Fans	1902	12000	N		O	360	385		418		400		375		404	450	60		10	20	20	20	4	
CLE05	League Park III	1902	9000	N		O	353	347		362		409	455	390		323	248	75		10	10	20	20	20	
COL03	Neil Park I	1902		N		O																			
DAY01	Fairview Park	1902		N		O																			
DET02	Bennett Park	1902	8500	N		O	345	384		456	480	432		384		374	370			10	10	10	10	10	
DET03	Burns Park	1902	6500	N		O	295	305		340		390		392		352	290								
FOR03	Jailhouse Flats	1902		N		O																			
NYC10	Polo Grounds IV	1902	16000	N		O	277	381		446		500		450		359	258	65		3	25	3	3	15	
NYC12	Washington Park III	1902	12000	N		O	376	389		455	500	417		340		305	295			12	12	12	13	13	
PHI09	National League Park	1902	14000	N	92	O	390	400	427	410		408		325		288	272	53	M	12		35		40	
PHI10	Columbia Park	1902	9500	N		O	340	352		392	440	396		323		290	280	72		8	8	8	11	8	
PIT05	Exposition Park III	1902	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1902	15000	N		O	410	424		458	475	441		360		323	312	82	L	8	8	8	15	8	
STL06	Sportsman's Park II	1902	15000	N		O	342	333		350	428	390	468	400		331	300	60		10	8	15	8	10	
WAS07	American League Park I	1902	7000	N		O	290	315		362		465		397		368	368			14	14	14	14	14	
BAL09	Oriole Park IV	1901		N		O	414	384		384		405		480		386	330	60		10	10	10	10	10	
BOS05	South End Grounds III	1901	6600	N		O	250	424		430		416		440		347	255	80		10	10	10	6	20	
BOS06	Huntington Avenue Baseball Grounds	1901	9000	N		O	350	388		433		530		412		365	320	60		14	14	14	28	14	
CHI08	West Side Grounds	1901	13000	N		O	340	398		443		448		365		327	316			8	8	10	8	8	
CHI09	South Side Park III	1901	12500	N		O	402	398		397		386		360		308	270			6	6	6	20	8	Distances changed in July - see 1902 dimensions
CIN05	League Park II	1901	9000	N		O	387	374		384		414		426	445	418	340			8	8	10	10	10	Destroyed by Fire in 1902.
CLE05	League Park III	1901	9000	N		O	353	347		362		409	455	390		323	248	75		10	10	20	20	20	
DET02	Bennett Park	1901	8500	N		O	345	384		456	480	432		384		374	370			10	10	10	10	10	
DET03	Burns Park	1901	6000	N		O	295	305		340		390		392		352	290								
MIL04	Lloyd Street Grounds	1901	10000	N		O	295	413		384		380		384		413	295	75	L	20	20	10	10	10	
NYC10	Polo Grounds IV	1901	16000	N		O	277	381		446		500		450		359	258	65		3	25	3	3	15	
NYC12	Washington Park III	1901	12000	N		O	376	389		455	500	417		340		305	295			12	12	12	20	42	29 ft canvas screen added to RF Wall
PHI09	National League Park	1901	14000	N	92	O	390	400	427	410		408		325		288	272	53	M	12		35		40	
PHI10	Columbia Park	1901	9500	N		O	340	352		392	440	396		323		290	280	72		8	8	8	11	8	
PIT05	Exposition Park III	1901	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1901	15000	N		O	410	424		458	475	441		360		323	312	82	L	8		3		10	
WAS07	American League Park I	1901	7000	N		O	290	315		362		465		397		368	368			14	14	14	14	14	
BOS05	South End Grounds III	1900	6600	N		O	250	424		430		416		440		347	255	80		10	10	10	6	20	
CHI08	West Side Grounds	1900	13000	N		O	340	398		443	500	448		365		327	316								
CIN05	League Park II	1900	7000	N		O	387	374		384		414		426	445	418	340			8	8	10	10	10	Fire May 28.  Home plate moved to different corner
NYC10	Polo Grounds IV	1900	16000	N		O	277					500					258	65		15		3		12	
NYC12	Washington Park III	1900	12000	N		O	376	389		455	500	417		340		305	295			12		12		13	
PHI09	National League Park	1900	14000	N	92	O													M						
PIT05	Exposition Park III	1900	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1900	15000	N		O	410	424		458	475	441		360		323	312	82	L						
BAL07	Oriole Park III	1899	11000	N		O	300										350			16		16		16	
BOS05	South End Grounds III	1899	6600	N		O	250	424		430		416		440		347	255	80		10	10	10	6	20	
CHI08	West Side Grounds	1899	13000	N		O	340	398		443	500	448		365		327	316								
CIN05	League Park II	1899	7000	N		O	253																		
CLE05	League Park III	1899	9000	N		O	375			400		420		340			290			3		3		20	
LOU03	Eclipse Park II	1899		N		O																			
NYC10	Polo Grounds IV	1899	16000	N		O	277					500					258	65		15		3		12	
NYC12	Washington Park III	1899	12000	N		O	376	389		455	458	375		298		305	295			12		12		13	
PHI09	National League Park	1899	14000	N	92	O													M						
PIT05	Exposition Park III	1899	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1899	15000	N		O	410	424		428		425		330			290	82	L						Bleachers added in LF and RF
WAS06	Boundary Field	1899	6500	N		O																			
WNY01	West New York Field Club Grounds	1899		N		O																			
BAL07	Oriole Park III	1898	11000	N		O	300										350			16		16		16	
BOS05	South End Grounds III	1898	6600	N		O	250	424		430		416		440		347	255	80		10	10	10	6	20	
CHI08	West Side Grounds	1898	13000	N		O	340	398		443	500	448		365		327	316								
CIN05	League Park II	1898	7000	N		O	253																		
CLE05	League Park III	1898	9000	N		O	375			400		420		340			290			3		3		20	
CLL01	Euclid Beach Park	1898		N		O																			
LOU03	Eclipse Park II	1898		N		O																			
NYC10	Polo Grounds IV	1898	16000	N		O	277					500					258	65		15		3		12	
NYC12	Washington Park III	1898	12000	N		O	376	389		455	458	375		298		305	295			12		12		13	
PHI09	National League Park	1898	14000	N	92	O													M						
PIT05	Exposition Park III	1898	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
ROC02	Culver Field II	1898		N		O																			
ROC03	Ontario Beach Grounds	1898		N		O																			
STL05	Robison Field	1898	5500	N		O	470			520		500		330			290	82	L						
WAS06	Boundary Field	1898	6500	N		O																			
WNY01	West New York Field Club Grounds	1898		N		O																			
BAL07	Oriole Park III	1897	11000	N		O	300										350			16		16		16	
BOS05	South End Grounds III	1897	6600	N		O	250	424		430		416		440		347	255	80		10	10	10	6	20	
CHI08	West Side Grounds	1897	13000	N		O	340	398		443	500	448		365		327	316								
CIN05	League Park II	1897	7000	N		O	253																		
CLE05	League Park III	1897	9000	N		O	375			400		420		340			290			3		3		20	
LOU03	Eclipse Park II	1897		N		O																			
NYC10	Polo Grounds IV	1897	16000	N		O	277					500					258	65		15		3			
NYC11	Eastern Park	1897		N		O																			
PHI09	National League Park	1897	14000	N	92	O													M						
PIT05	Exposition Park III	1897	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1897	5500	N		O	470			520		500		330			290	82	L						
WAS06	Boundary Field	1897	6500	N		O																			
BAL07	Oriole Park III	1896	6500	N		O	300										350			16		16		16	
BOS05	South End Grounds III	1896	6600	N		O	250	424		430		416		440		347	255	80		10	10	10	6	14	
CHI08	West Side Grounds	1896	13000	N		O	340	398		443	500	448		365		327	316								
CIN05	League Park II	1896	7000	N		O	253																		
CLE05	League Park III	1896	9000	N		O	375			400		420		340			290			3		3		20	
LOU03	Eclipse Park II	1896		N		O																			
NYC10	Polo Grounds IV	1896	16000	N		O	277					500					258	65		15		3			
NYC11	Eastern Park	1896		N		O																			
PHI09	Huntingdon Street Grounds	1896	14000	N	92	O													M						
PIT05	Exposition Park III	1896	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1896	5500	N		O	470			520		500		330			290	82	L						
WAS06	Boundary Field	1896	6500	N		O																			
BAL07	Oriole Park III	1895	6500	N		O	300										350			16		16		16	
BOS05	South End Grounds III	1895	6600	N		O	250	424		430		416		440		347	255	80		10	10	10	6	14	Rebuilt as single tier park with two iron wings added to the pavilion
CHI08	West Side Grounds	1895	13000	N		O	340	398		443	500	448		365		327	316								
CIN05	League Park II	1895	7000	N		O	253																		
CLE05	League Park III	1895	9000	N		O	375			400		420		340			290			3		3		20	
LOU03	Eclipse Park II	1895		N		O																			
NYC10	Polo Grounds IV	1895	16000	N		O	277					500					258	65		15		3			
NYC11	Eastern Park	1895		N		O																			
PHI09	Huntingdon Street Grounds	1895	14000	N	92	O													M						
PIT05	Exposition Park III	1895	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1895	5500	N		O	470			520		500		330			290	82	L						
WAS06	Boundary Field	1895	6500	N		O																			
BAL07	Oriole Park III	1894	6000	N		O	300										350			16		16		16	Fire 1894
BOS03	South End Grounds II	1894	6800	N		O																			
BOS04	Congress Street Grounds	1894		N		O	250																		Used while South End Grounds being rebuilt.
BOS05	South End Grounds III	1894	5000	N		O	250	424		430		416		440		347	255	80		10	10	10	6	14	
CHI08	West Side Grounds	1894	13000	N		O	340	398		443	500	448		365		327	316								Fire 8/4/1894.
CIN05	League Park II	1894	7000	N		O	253																		
CLE05	League Park III	1894	9000	N		O	375			400		420		340			290			3		3		20	Fire 1894.
LOU03	Eclipse Park II	1894		N		O																			
NYC10	Polo Grounds IV	1894	16000	N		O	277					500					258	65		15		3			
NYC11	Eastern Park	1894		N		O																			
PHI06	Philadelphia Baseball Grounds	1894	15000	N		O	500					500					310			25		25		25	Burned Down 8/6/1894 - Rebuilt as Baker Bowl.
PHI08	University of Penn. Athletic Field	1894		N		O																			
PHI14	Huntingdon Grounds II	1894		N		O																			
PIT05	Exposition Park III	1894	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1894	5500	N		O	470			520		500		330			290	82	L						
WAS06	Boundary Field	1894	6500	N		O																			
BAL07	Oriole Park III	1893	6000	N		O	300										350			16		16		16	
BOS03	South End Grounds II	1893	6800	N		O																			Burned down 5/15/1894.
CHI07	South Side Park II	1893		N		O														10		10		10	
CHI08	West Side Grounds	1893	13000	N		O	340	398		443	500	448		365		327	316								Sundays
CIN04	League Park I	1893		N		O																			
CLE05	League Park III	1893	9000	N		O	375			400		420		340			290			3		3		20	
LOU02	Eclipse Park I	1893		N		O	360			405		495		360			320			12		12		12	
LOU03	Eclipse Park II	1893		N		O																			
NYC10	Polo Grounds IV	1893	16000	N		O	277					500					258	65		15		3			
NYC11	Eastern Park	1893		N		O																			
PHI06	Philadelphia Baseball Grounds	1893	15000	N		O	500					500					310			25		25		25	
PIT05	Exposition Park III	1893	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL05	Robison Field	1893	5500	N		O	470			520		500		330			290	82	L						
WAS06	Boundary Field	1893	6500	N		O																			
BAL07	Oriole Park III	1892	6000	N		O	300										350			16		16		16	
BOS03	South End Grounds II	1892	6800	N		O																			
CHI07	South Side Park II	1892		N		O														10		10		10	
CIN04	League Park I	1892		N		O																			
CLE05	League Park III	1892	9000	N		O	375			400		420		340			290			3		3		20	
KAN02	Association Park	1892		N		O																			
LOU02	Eclipse Park I	1892		N		O	360			405		495		360			320			12		12		12	Fire 9/27/1892.
NYC10	Polo Grounds IV	1892	16000	N		O	277					500					258	65		15		3			
NYC11	Eastern Park	1892		N		O																			
PHI06	Philadelphia Baseball Grounds	1892	15000	N		O	500					500					310			25		25		25	
PIT05	Exposition Park III	1892	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL03	Sportsman's Park I	1892	12000	N		O	350			400		460		330			285	70							5 Fires in 1890's.
WAS06	Boundary Field	1892	6500	N		O																			
BAL06	Oriole Park II	1891		N		O																			
BAL07	Oriole Park III	1891	6000	N		O	300										350			16		16		16	
BOS03	South End Grounds II	1891	6800	N		O																			
BOS04	Congress Street Grounds	1891		N		O	250																		
CHI06	West Side Park I	1891		N		O	216										216			12		12		12	
CHI07	South Side Park II	1891		N		O														10		10		10	
CIN04	League Park I	1891		N		O																			
CLE05	League Park III	1891	9000	N		O	385			400		460		340			290			3		3		20	
COL02	Recreation Park II	1891	6500	N		O											400								
LOU02	Eclipse Park I	1891		N		O	360			405		495		360			320			12		12		12	
MIL03	Borchert Field	1891	10000	N		O	266					395					266								
MIN01	Athletic Park	1891		N		O																			
NYC10	Polo Grounds IV	1891	16000	N		O	277					500					258	65		15		3			
NYC11	Eastern Park	1891		N		O																			
PEN01	Pendleton Park	1891		N		O																			
PHI01	Jefferson Street Grounds	1891		N		O						500								3				3	
PHI06	Philadelphia Baseball Grounds	1891	15000	N		O	500					500					310			25		25		25	
PIT05	Exposition Park III	1891	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
STL03	Sportsman's Park I	1891	12000	N		O	350			400		460		330			285	70							
WAS06	Boundary Field	1891	6500	N		O																			
BAL06	Oriole Park II	1890		N		O																			
BOS03	South End Grounds II	1890	6800	N		O																			
BOS04	Congress Street Grounds	1890		N		O	250																		
BUF03	Olympic Park II	1890		N		O																			
CAN01	Mahaffey Park	1890		N		O																			
CHI06	West Side Park I	1890	6000	N		O	216										216			12		12		12	
CHI07	South Side Park II	1890		N		O														10		10		10	
CIN04	League Park I	1890		N		O																			
CLE03	National League Park II	1890		N		O	410					420					419								Fire 6/1890.
CLE04	Brotherhood Park	1890		N		O																			
COL02	Recreation Park II	1890	6500	N		O											400								
GLO01	Gloucester Point Grounds	1890		N		O																			Sundays
IND06	Indianapolis Park	1890		N		O																			
IRO01	Windsor Beach	1890		N		O																			
LOU02	Eclipse Park I	1890		N		O	360			405		495		360			320			12		12		12	
MAS01	Long Island Grounds	1890		N		O																			
NYC07	Ridgewood Park	1890		N		O																			Sunday games 1886-89.
NYC08	Washington Park II	1890	3000	N		O	335					445					215								
NYC09	Polo Grounds III	1890	14364	N		O																			Park did not have walls.
NYC10	Polo Grounds IV	1890	16000	N		O	277					500					258	65		15		3		12	
NYC11	Eastern Park	1890		N		O																			
NYC18	Ridgewood Park II	1890		N		O																			
PHI01	Jefferson Street Grounds	1890		N		O						500								3				3	
PHI06	Philadelphia Baseball Grounds	1890	15000	N		O	500					500					310			25		25		25	
PHI07	Forepaugh Park	1890		N		O	345					450					380								
PIT04	Recreation Park	1890	17000	N		O																			
PIT05	Exposition Park III	1890	6500	N		O	400	393		475		515		439		393	380	65		3	10	10	20	10	
ROC01	Culver Field I	1890		N		O																			
STL03	Sportsman's Park I	1890	12000	N		O	350			400		460		330			285	70							
SYR02	Star Park II	1890		N		O																			
SYR03	Iron Pier	1890		N		O																			
THR01	Three Rivers Park	1890		N		O																			
TOL03	Speranza Park	1890		N		O																			
WHE01	Island Grounds	1890		N		O																			
BAL03	Oriole Park I	1889	5000	N		O	310					470					310								
BOS03	South End Grounds II	1889	6800	N		O																			
