Razzle Dazzle Rose         	ff33cc	255  51 204
Radical Red                	ff355e	255  53  94
Red Orange                 	ff3f34	255  63  52
Coral Red                  	ff4040	255  64  64
Vermilion                  	ff4d00	255  77   0
International Orange       	ff4f00	255  79   0
Outrageous Orange          	ff6037	255  96  55
Blaze Orange               	ff6600	255 102   0
Pink Flamingo              	ff66ff	255 102 255
Orange                     	ff681f	255 104  31
Hot Pink                   	ff69b4	255 105 180
Persimmon                  	ff6b53	255 107  83
Blush Pink                 	ff6fff	255 111 255
Burning Orange             	ff7034	255 112  52
Pumpkin                    	ff7518	255 117  24
Flamenco                   	ff7d07	255 125   7
Flush Orange               	ff7f00	255 127   0
Coral                      	ff7f50	255 127  80
Salmon                     	ff8c69	255 140 105
Pizazz                     	ff9000	255 144   0
West Side                  	ff910f	255 145  15
Pink Salmon                	ff91a4	255 145 164
Neon Carrot                	ff9933	255 153  51
Atomic Tangerine           	ff9966	255 153 102
Vivid Tangerine            	ff9980	255 153 128
Sunshade                   	ff9e2c	255 158  44
Orange Peel                	ffa000	255 160   0
Mona Lisa                  	ffa194	255 161 148
Web Orange                 	ffa500	255 165   0
Carnation Pink             	ffa6c9	255 166 201
Hit Pink                   	ffab81	255 171 129
Yellow Orange              	ffae42	255 174  66
Cornflower Lilac           	ffb0ac	255 176 172
Sundown                    	ffb1b3	255 177 179
My Sin                     	ffb31f	255 179  31
Texas Rose                 	ffb555	255 181  85
Cotton Candy               	ffb7d5	255 183 213
Macaroni and Cheese        	ffb97b	255 185 123
Selective Yellow           	ffba00	255 186   0
Koromiko                   	ffbd5f	255 189  95
Amber                      	ffbf00	255 191   0
Wax Flower                 	ffc0a8	255 192 168
Pink                       	ffc0cb	255 192 203
Your Pink                  	ffc3c0	255 195 192
Supernova                  	ffc901	255 201   1
Flesh                      	ffcba4	255 203 164
Sunglow                    	ffcc33	255 204  51
Golden Tainoi              	ffcc5c	255 204  92
Peach Orange               	ffcc99	255 204 153
Chardonnay                 	ffcd8c	255 205 140
Pastel Pink                	ffd1dc	255 209 220
Romantic                   	ffd2b7	255 210 183
Grandis                    	ffd38c	255 211 140
Gold                       	ffd700	255 215   0
School bus Yellow          	ffd800	255 216   0
Cosmos                     	ffd8d9	255 216 217
Mustard                    	ffdb58	255 219  88
Peach Schnapps             	ffdcd6	255 220 214
Caramel                    	ffddaf	255 221 175
Tuft Bush                  	ffddcd	255 221 205
Watusi                     	ffddcf	255 221 207
Pink Lace                  	ffddf4	255 221 244
Navajo White               	ffdead	255 222 173
Frangipani                 	ffdeb3	255 222 179
Pippin                     	ffe1df	255 225 223
Pale Rose                  	ffe1f2	255 225 242
Negroni                    	ffe2c5	255 226 197
Cream Brulee               	ffe5a0	255 229 160
Peach                      	ffe5b4	255 229 180
Tequila                    	ffe6c7	255 230 199
Kournikova                 	ffe772	255 231 114
Sandy Beach                	ffeac8	255 234 200
Karry                      	ffead4	255 234 212
Broom                      	ffec13	255 236  19
Colonial White             	ffedbc	255 237 188
Derby                      	ffeed8	255 238 216
Vis Vis                    	ffefa1	255 239 161
Egg White                  	ffefc1	255 239 193
Papaya Whip                	ffefd5	255 239 213
Fair Pink                  	ffefec	255 239 236
Peach Cream                	fff0db	255 240 219
Lavender blush             	fff0f5	255 240 245
Gorse                      	fff14f	255 241  79
Buttermilk                 	fff1b5	255 241 181
Pink Lady                  	fff1d8	255 241 216
Forget Me Not              	fff1ee	255 241 238
Tutu                       	fff1f9	255 241 249
Picasso                    	fff39d	255 243 157
Chardon                    	fff3f1	255 243 241
Paris Daisy                	fff46e	255 244 110
Barley White               	fff4ce	255 244 206
Egg Sour                   	fff4dd	255 244 221
Sazerac                    	fff4e0	255 244 224
Serenade                   	fff4e8	255 244 232
Chablis                    	fff4f3	255 244 243
Seashell Peach             	fff5ee	255 245 238
Sauvignon                  	fff5f3	255 245 243
Milk Punch                 	fff6d4	255 246 212
Varden                     	fff6df	255 246 223
Rose White                 	fff6f5	255 246 245
Baja White                 	fff8d1	255 248 209
Gin Fizz                   	fff9e2	255 249 226
Early Dawn                 	fff9e6	255 249 230
Lemon Chiffon              	fffacd	255 250 205
Bridal Heath               	fffaf4	255 250 244
Scotch Mist                	fffbdc	255 251 220
Soapstone                  	fffbf9	255 251 249
Witch Haze                 	fffc99	255 252 153
Buttery White              	fffcea	255 252 234
Island Spice               	fffcee	255 252 238
Cream                      	fffdd0	255 253 208
Chilean Heath              	fffde6	255 253 230
Travertine                 	fffde8	255 253 232
Orchid White               	fffdf3	255 253 243
Quarter Pearl Lusta        	fffdf4	255 253 244
Half and Half              	fffee1	255 254 225
Apricot White              	fffeec	255 254 236
Rice Cake                  	fffef0	255 254 240
Black White                	fffef6	255 254 246
Romance                    	fffefd	255 254 253
Yellow                     	ffff00	255 255   0
Laser Lemon                	ffff66	255 255 102
Pale Canary                	ffff99	255 255 153
Portafino                  	ffffb4	255 255 180
Ivory                      	fffff0	255 255 240
White                      	ffffff	255 255 255
